dataset,task,class,feature,coefficient_mean,coefficient_sd,fold_selection_frequency,n_fold_models,seed_selection_frequency,bootstrap_coefficient_mean,bootstrap_coefficient_sd,ci_low,ci_high,n_bootstrap_fits,bootstrap_selection_frequency,direction,bootstrap_ci_direction
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__Helios^{+},-0.08421074766475495,0.18344828055504395,0.4,15,0.3333333333333333,-0.10220094476610651,0.30206144305068017,-0.9622498990807581,0.2830111274339837,3000,0.3496666666666667,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__M2 Mac,0.3108056157616116,0.3454825639456828,0.8,15,1.0,0.28706606835157933,0.4427158832751171,-0.046614235412624584,1.4529960407108136,3000,0.5383333333333333,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__MHC I&II^{hi},0.130923244262907,0.2533712126055681,0.26666666666666666,15,0.0,0.14332524009340872,0.38187564843947835,-0.05564212985038742,1.315687621891401,3000,0.27466666666666667,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__Myofibroblasts,0.11080648093628162,0.25474859975299874,0.4,15,0.3333333333333333,0.13259011314704067,0.414185272814322,-0.6283071906982269,1.2352205694817968,3000,0.414,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__Neutrophils,-0.5503055356264329,0.5212693562861926,0.9333333333333333,15,1.0,-0.3026481413111877,0.4363129118254607,-1.5125751391945526,0.0,3000,0.5543333333333333,negative,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__PD-L1^+APCs,0.048322325325643074,0.11335466458306387,0.2,15,0.0,0.15609962087621243,0.36538791176915236,0.0,1.2334653270283535,3000,0.309,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__PD-L1^+IDO^+APCs,0.025982909925920734,0.07672391922170073,0.26666666666666666,15,0.0,0.08032380645816582,0.2696668346821009,-0.24056096875395747,0.8734002593950412,3000,0.2743333333333333,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__PD-L1^{+}GZMB^{+},0.21384748816334412,0.3218982459534605,0.4666666666666667,15,0.3333333333333333,0.22804660848465672,0.44708901080328617,-0.16685257806699297,1.4647650943392585,3000,0.4146666666666667,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__PD-L1^{+}IDO^{+},0.14434989608225351,0.24937382053352436,0.4,15,0.3333333333333333,0.1505627585695717,0.3701053175468015,-0.07639859912045834,1.2545864782843803,3000,0.315,positive,crosses zero
TNBC-Wang2023,pCR_arm_C,1,patch_quantile_0.75_composition__PDPN^+Stromal,0.018800373247865165,0.07281353249146523,0.06666666666666667,15,0.0,0.028262308178138112,0.18237650877195313,-0.23052391307149483,0.5295702108358109,3000,0.18133333333333335,positive,crosses zero
