dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-Jackson2020,clinical_type,HR+HER2-,Cytokeratin 5,1,-0.018607080968542005,0.0416064685760107,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,Cytokeratin 5,2,-0.019202347569447685,0.03626593649593325,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Cytokeratin 7,0,0.07685279364594746,0.10090334994643495,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Cytokeratin 7,1,0.023361619720711064,0.033195037867308146,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,Cytokeratin 7,2,0.0677967514100548,0.12920867528044402,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,Cytokeratin 8/18,0,0.08151474226199326,0.31885483150467575,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Cytokeratin 8/18,1,0.071774414634124,0.16049247016715695,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,Cytokeratin 8/18,2,0.025867965283531257,0.041748711697114506,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,DNA1,0,-1.879974678540305e-05,4.2037511771944366e-05,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,DNA1,1,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,DNA1,2,-0.02502054746255582,0.07879080702778014,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,EGFR,0,0.0,0.0,0.0,5,False
BC-Jackson2020,clinical_type,HR+HER2-,EGFR,1,0.015089136344321524,0.0337403345876656,0.2,5,False
BC-Jackson2020,clinical_type,HR+HER2-,EGFR,2,0.00868557341832235,0.05085431033215326,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,Ecadherin,0,0.19905676417947066,0.2162702010335292,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Ecadherin,1,0.11657934047091692,0.11376434326640152,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Ecadherin,2,0.1267640228806664,0.10658415050676098,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Estrogen,0,0.5051743496385297,0.19003750677009432,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Estrogen,1,0.47683308625321297,0.2979720317942252,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Estrogen,2,0.4328970544245604,0.27168985318942124,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Fibronectin,0,0.07411469658880485,0.1156521895508579,0.6,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Fibronectin,1,0.0953062264935515,0.0929712121841225,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Fibronectin,2,0.10798975675301743,0.0973775926058293,0.8,5,True
BC-Jackson2020,clinical_type,HR+HER2-,GATA3,0,0.8618829497828093,0.20444210889061334,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,GATA3,1,0.7765321482752735,0.36266435952828574,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,GATA3,2,0.7856685401366106,0.2524305837286581,1.0,5,True
BC-Jackson2020,clinical_type,HR+HER2-,Histone H3,0,-0.0030738467294741363,0.06820282199799295,0.4,5,False
BC-Jackson2020,clinical_type,HR+HER2-,Histone H3,1,-4.480349884200497e-05,0.00010018366904055623,0.2,5,False
