dataset,task,class,feature,seed,coefficient_mean,coefficient_sd,fold_selection_frequency,n_folds,selected
BC-METABRIC-Ali2020,ER_status,1,utag_0005,2,0.11226529814302921,0.29603577097501005,0.6,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0006,0,-0.06452715918421745,0.24424742564827862,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0006,1,-0.08722820430994034,0.10847014695971552,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0006,2,-0.08209807239472866,0.12548708380628637,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0007,0,-0.058910349011421205,0.7936978715961022,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0007,1,0.27476643323898314,0.4975003334048107,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0007,2,-0.5287042319774627,0.5721270411275735,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0008,0,-0.15327238142490388,0.22887160816227411,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0008,1,0.012126603722572326,0.4861563779700712,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0008,2,-0.05778568685054779,0.33332415407131094,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0009,0,-0.7521367586276029,1.0025565610050446,1.0,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0009,1,-0.017186646140180527,0.41540561060063463,0.8,5,True
BC-METABRIC-Ali2020,ER_status,1,utag_0009,2,0.18584541082382203,0.14023778858895158,0.8,5,True
CRC-Schurch2020,CLR_DII,1,utag_0000,0,0.05334357172250748,0.2566389233787279,0.8,5,True
CRC-Schurch2020,CLR_DII,1,utag_0000,1,-0.07145421579480171,0.18301083739543028,0.8,5,True
CRC-Schurch2020,CLR_DII,1,utag_0000,2,0.18430280089378356,0.2985680564539767,1.0,5,True
CRC-Schurch2020,CLR_DII,1,utag_0001,0,-0.12906993329524993,0.18054191396745745,0.6,5,True
CRC-Schurch2020,CLR_DII,1,utag_0001,1,-0.03418622016906738,0.362137235407655,0.8,5,True
CRC-Schurch2020,CLR_DII,1,utag_0001,2,-0.11217450499534606,0.19992020241202266,0.6,5,True
CRC-Schurch2020,CLR_DII,1,utag_0002,0,-0.1178788736462593,0.5786325817145398,1.0,5,True
CRC-Schurch2020,CLR_DII,1,utag_0002,1,0.20062987506389618,0.35311589249528846,0.6,5,True
CRC-Schurch2020,CLR_DII,1,utag_0002,2,-0.1581672966480255,0.31849839848760547,0.8,5,True
CRC-Schurch2020,CLR_DII,1,utag_0003,0,0.2030970437452197,0.34380004261996283,1.0,5,True
CRC-Schurch2020,CLR_DII,1,utag_0003,1,0.1858711015433073,0.5263202069876972,1.0,5,True
CRC-Schurch2020,CLR_DII,1,utag_0003,2,-0.03567239865660667,0.19233178613616214,1.0,5,True
CRC-Schurch2020,CLR_DII,1,utag_0004,0,-0.022079376876354216,0.31812740121878713,0.8,5,True
CRC-Schurch2020,CLR_DII,1,utag_0004,1,0.12785824090242387,0.3235228779047857,0.8,5,True
CRC-Schurch2020,CLR_DII,1,utag_0004,2,0.06935869455337525,0.2253077465488688,0.8,5,True
CRC-Schurch2020,CLR_DII,1,utag_0005,0,0.23041350208222866,0.48296129871014487,1.0,5,True
CRC-Schurch2020,CLR_DII,1,utag_0005,1,0.06564652770757676,0.27775906434139874,0.6,5,True
CRC-Schurch2020,CLR_DII,1,utag_0005,2,-0.1550958752632141,0.15455528108875408,0.6,5,True
CRC-Schurch2020,CLR_DII,1,utag_0006,0,-0.2114133493974805,0.21466193135359646,1.0,5,True
CRC-Schurch2020,CLR_DII,1,utag_0006,1,0.07802210431545972,0.22795283445779635,1.0,5,True
CRC-Schurch2020,CLR_DII,1,utag_0006,2,0.12176430076360703,0.23176175242135863,0.4,5,False
CRC-Schurch2020,CLR_DII,1,utag_0007,0,0.23093840554356576,0.4476675991700178,0.6,5,True
CRC-Schurch2020,CLR_DII,1,utag_0007,1,-0.021227915585041047,0.1929065684463433,0.8,5,True
CRC-Schurch2020,CLR_DII,1,utag_0007,2,0.28724342323839663,0.4401842366519433,0.6,5,True
CRC-Schurch2020,CLR_DII,1,utag_0008,0,0.13019325584173203,0.16575307567578484,1.0,5,True
CRC-Schurch2020,CLR_DII,1,utag_0008,1,-0.310927964001894,0.32349572096993323,0.8,5,True
CRC-Schurch2020,CLR_DII,1,utag_0008,2,0.002000771462917328,0.3557953544157543,0.6,5,True
CRC-Schurch2020,CLR_DII,1,utag_0009,0,0.08017913848161698,0.19832112514645575,0.8,5,True
CRC-Schurch2020,CLR_DII,1,utag_0009,1,-0.00045263171195983885,0.3381699105999987,0.8,5,True
CRC-Schurch2020,CLR_DII,1,utag_0009,2,0.2794460833072662,0.43244249756439185,1.0,5,True
CRC-Wu2022,primary_outcome,1,utag_0000,0,-0.16370198391377927,0.18617563947438934,0.8,5,True
CRC-Wu2022,primary_outcome,1,utag_0000,1,0.10381891280412674,0.15830445206489532,0.8,5,True
CRC-Wu2022,primary_outcome,1,utag_0000,2,-0.09826994547620416,0.21525246969634113,0.8,5,True
CRC-Wu2022,primary_outcome,1,utag_0001,0,0.08512564431875944,0.1827014619690477,0.4,5,False
CRC-Wu2022,primary_outcome,1,utag_0001,1,0.07414277717471122,0.29130743032905576,1.0,5,True
CRC-Wu2022,primary_outcome,1,utag_0001,2,-0.0060975581407547,0.10385814744324373,0.6,5,True
CRC-Wu2022,primary_outcome,1,utag_0002,0,-0.031377267092466354,0.4087174072772194,1.0,5,True
CRC-Wu2022,primary_outcome,1,utag_0002,1,0.013052156753838062,0.053498149475408964,0.6,5,True
CRC-Wu2022,primary_outcome,1,utag_0002,2,-0.01946261040866375,0.0674544106258215,0.6,5,True
CRC-Wu2022,primary_outcome,1,utag_0003,0,-0.09578100219368935,0.25784975026685103,0.8,5,True
CRC-Wu2022,primary_outcome,1,utag_0003,1,-0.12529519498348235,0.1960855241711769,1.0,5,True
CRC-Wu2022,primary_outcome,1,utag_0003,2,-0.1562143698334694,0.226930964070629,1.0,5,True
CRC-Wu2022,primary_outcome,1,utag_0004,0,-0.17745295967906713,0.24634906779674287,0.8,5,True
CRC-Wu2022,primary_outcome,1,utag_0004,1,-0.015585295110940933,0.08657287177994147,1.0,5,True
CRC-Wu2022,primary_outcome,1,utag_0004,2,-0.04073115140199661,0.23315089140740095,0.8,5,True
CRC-Wu2022,primary_outcome,1,utag_0005,0,-0.013317420892417432,0.023162288055864688,0.4,5,False
CRC-Wu2022,primary_outcome,1,utag_0005,1,0.10400932133197785,0.24182526053697587,0.6,5,True
CRC-Wu2022,primary_outcome,1,utag_0005,2,0.035188709199428556,0.05065003471784204,0.4,5,False
CRC-Wu2022,primary_outcome,1,utag_0006,0,-0.12377898395061493,0.21287503424226595,0.6,5,True
CRC-Wu2022,primary_outcome,1,utag_0006,1,-0.09130764454603195,0.25773855031771964,1.0,5,True
CRC-Wu2022,primary_outcome,1,utag_0006,2,-0.12026260793209076,0.22131848881065577,1.0,5,True
CRC-Wu2022,primary_outcome,1,utag_0007,0,-0.02841370701789856,0.13542107283778168,0.8,5,True
CRC-Wu2022,primary_outcome,1,utag_0007,1,-0.11104117948561906,0.2134966885750545,0.8,5,True
CRC-Wu2022,primary_outcome,1,utag_0007,2,0.0767786256968975,0.09188182445246133,0.6,5,True
CRC-Wu2022,primary_outcome,1,utag_0008,0,0.01942717805504799,0.08737996626115041,0.8,5,True
CRC-Wu2022,primary_outcome,1,utag_0008,1,-0.03548360653221607,0.19041826802953535,0.8,5,True
CRC-Wu2022,primary_outcome,1,utag_0008,2,-0.09331141896545887,0.494472928121278,0.8,5,True
CRC-Wu2022,primary_outcome,1,utag_0009,0,-0.04615580514073372,0.27619177265723405,0.8,5,True
CRC-Wu2022,primary_outcome,1,utag_0009,1,-0.07672396004199981,0.1557003168776003,0.6,5,True
CRC-Wu2022,primary_outcome,1,utag_0009,2,-0.004476901050657034,0.21883617106925615,1.0,5,True
HNC-Wu2022,primary_outcome,1,utag_0000,0,0.1052168071269989,0.27849426123704013,0.8,5,True
HNC-Wu2022,primary_outcome,1,utag_0000,1,0.1981707215309143,0.3908789556506607,1.0,5,True
HNC-Wu2022,primary_outcome,1,utag_0000,2,0.16673765182495118,0.15335888273959392,1.0,5,True
HNC-Wu2022,primary_outcome,1,utag_0001,0,-0.0779680460691452,0.4125877729340309,1.0,5,True
HNC-Wu2022,primary_outcome,1,utag_0001,1,0.039127779006958005,0.3584360813232073,0.8,5,True
HNC-Wu2022,primary_outcome,1,utag_0001,2,0.012853477895259858,0.1868749788410764,0.8,5,True
