region_id,domain_00,domain_01,domain_02,domain_03,domain_04,domain_05,domain_06,domain_07,domain_08,domain_09
BaselTMA_SP41_31_X16Y2,0.0,0.0,0.0,0.014492753623188406,0.0,0.0,0.0,0.0,0.6666666666666666,0.3188405797101449
BaselTMA_SP41_33_X14Y6,0.015185601799775027,0.0,0.012935883014623173,0.8970753655793026,0.0,0.0343082114735658,0.0,0.009561304836895388,0.02924634420697413,0.001687289088863892
BaselTMA_SP41_37_X7Y6,0.5745125348189415,0.0,0.013231197771587743,0.03447075208913649,0.0,0.0,0.21692200557103064,0.001392757660167131,0.0908774373259053,0.0685933147632312
BaselTMA_SP41_38_X4Y7,0.018656716417910446,0.00041459369817578774,0.04809286898839138,0.31260364842454397,0.0,0.020729684908789386,0.5945273631840796,0.00041459369817578774,0.00041459369817578774,0.0041459369817578775
BaselTMA_SP41_39_X1Y7,0.6148969889064976,0.0,0.01941362916006339,0.020602218700475437,0.0,0.002377179080824089,0.007527733755942948,0.0,0.07805071315372425,0.2571315372424723
BaselTMA_SP41_40_X16Y7,0.393313298271976,0.0018782870022539444,0.0067618332081141996,0.04169797145003756,0.0,0.0,0.18106686701728025,0.0007513148009015778,0.31555221637866265,0.05897821187077385
BaselTMA_SP41_41_X11Y8,0.8740304064536146,0.0,0.0,0.04405833074775054,0.0,0.0,0.014582686937635743,0.0,0.026993484331368292,0.04033509152963078
BaselTMA_SP41_42_X14Y5,0.268760907504363,0.0011634671320535194,0.06748109365910412,0.09365910413030831,0.0,0.0,0.36532867946480513,0.0,0.17161140197789412,0.031995346131471786
BaselTMA_SP41_44_X2Y7,0.6206463759021023,0.0,0.008471917163476624,0.07059930969563853,0.0009413241292751804,0.0,0.125196109193599,0.0,0.049576404141826166,0.12456855977408221
BaselTMA_SP41_45_X3Y3,0.06612410986775177,0.0,0.0,0.00033909799932180403,0.0,0.0,0.0,0.0,0.9294676161410648,0.004069175991861648
BaselTMA_SP41_45_X4Y3,0.0,0.0,0.011494252873563218,0.09195402298850575,0.0,0.0,0.0,0.0,0.3103448275862069,0.5862068965517241
BaselTMA_SP41_48_X14Y8,0.8173749327595481,0.0,0.0,0.025282409897794515,0.0,0.0,0.013179128563743949,0.0,0.14201183431952663,0.002151694459386767
BaselTMA_SP41_52_X10Y2_101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.2222222222222222
BaselTMA_SP41_52_X10Y2_102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
BaselTMA_SP41_52_X9Y3,0.06846473029045644,0.03250345781466114,0.18983402489626555,0.06950207468879668,0.0,0.00034578146611341634,0.12655601659751037,0.1459197786998617,0.27800829875518673,0.088865836791148
BaselTMA_SP41_53_X6Y8,0.5348837209302325,0.0,0.0,0.004186046511627907,0.0,0.00046511627906976747,0.031162790697674417,0.0,0.15255813953488373,0.27674418604651163
BaselTMA_SP41_55_X10Y7,0.3675840978593272,0.0,0.009174311926605505,0.24281345565749235,0.0,0.0,0.0856269113149847,0.0,0.011620795107033639,0.28318042813455657
BaselTMA_SP41_57_X8Y6,0.20833333333333334,0.0008012820512820513,0.03926282051282051,0.10657051282051282,0.0,0.0008012820512820513,0.008814102564102564,0.0,0.38060897435897434,0.2548076923076923
BaselTMA_SP41_58_X15Y1,0.7186565447435013,0.0,0.00046008741660915573,0.0280653324131585,0.0,0.0,0.12353347135955832,0.0,0.11824246606855303,0.011042097998619738
BaselTMA_SP41_58_X16Y1,0.0,0.0,0.015355086372360844,0.013435700575815739,0.0,0.0,0.0,0.0,0.6621880998080614,0.30902111324376197
BaselTMA_SP41_60_X11Y7,0.6838458207016024,0.0,0.0086617583369424,0.06366392377652663,0.0,0.0,0.07622347336509311,0.0,0.012559549588566478,0.15504547423126894
BaselTMA_SP41_61_X3Y4,0.0,0.0,0.005157297576070139,0.3739040742650851,0.0,0.0,0.0,0.0,0.3857658586900464,0.23517276946879834
BaselTMA_SP41_61_X4Y4,0.017241379310344827,0.0,0.017241379310344827,0.22413793103448276,0.0,0.0,0.0,0.0,0.46551724137931033,0.27586206896551724
BaselTMA_SP41_62_X7Y7,0.27244793444861726,0.0,0.0075110959371799246,0.36599522021167635,0.0,0.0,0.2103106862410379,0.0,0.0064868555821099355,0.13724820757937864
BaselTMA_SP41_63_X4Y9,0.2254872563718141,0.0038980509745127436,0.0017991004497751124,0.004197901049475262,0.0,0.0,0.7085457271364318,0.0,0.008095952023988006,0.047976011994003
BaselTMA_SP41_68_X10Y1,0.006802721088435374,0.04081632653061224,0.06802721088435375,0.22789115646258504,0.0,0.0,0.30272108843537415,0.0,0.10204081632653061,0.25170068027210885
