n_cells,frac__tumor,frac__t_cell,frac__cd8,frac__cd4,frac__b_cell,frac__apc,frac__immune,frac__stroma,region_id
2162.0,0.2479185938945421,0.16234967622571692,0.08834412580943571,0.07400555041628122,0.012950971322849213,0.19796484736355227,0.4227567067530065,0.09666975023126735,UPMC_c004_v001_r001_reg051
3117.0,0.5505293551491819,0.05165222970805262,0.03657362848893166,0.01507860121912095,0.017324350336862367,0.12351620147577799,0.22553737568174526,0.0709015078601219,UPMC_c004_v001_r001_reg052
13032.0,0.4131368937998772,0.17978821362799263,0.05816451810926949,0.12162369551872314,0.07427869858809086,0.1553100061387354,0.45035297728667895,0.03821362799263352,UPMC_c004_v001_r001_reg059
8542.0,0.2266448138609225,0.2591898852727698,0.14329196909388903,0.11589791617888083,0.10114727230156872,0.174081011472723,0.6606181222196207,0.030437836572231328,UPMC_c004_v001_r001_reg058
3229.0,0.2917311861257355,0.2660266336327036,0.0845462991638278,0.18148033446887582,0.03034995354598947,0.14462681944874575,0.5283369464230412,0.06069990709197894,UPMC_c004_v001_r001_reg056
5060.0,0.32964426877470354,0.07924901185770751,0.036561264822134384,0.042687747035573126,0.018972332015810278,0.2049407114624506,0.32549407114624507,0.1642292490118577,UPMC_c004_v001_r001_reg060
8814.0,0.3230088495575221,0.23076923076923078,0.09189925119128659,0.13886997957794417,0.1607669616519174,0.13716814159292035,0.5891763104152484,0.03664624461084638,UPMC_c004_v001_r001_reg061
4128.0,0.2562984496124031,0.20348837209302326,0.0809108527131783,0.12257751937984496,0.0562015503875969,0.14123062015503876,0.4498546511627907,0.08938953488372094,UPMC_c004_v001_r001_reg062
2584.0,0.6176470588235294,0.12577399380804954,0.05843653250773994,0.0673374613003096,0.012770897832817337,0.08978328173374613,0.2805727554179567,0.013544891640866873,UPMC_c004_v001_r001_reg063
9975.0,0.5311278195488722,0.09283208020050125,0.02857142857142857,0.06426065162907268,0.010927318295739348,0.2011027568922306,0.4187468671679198,0.03258145363408521,UPMC_c005_v001_r001_reg002
8903.0,0.2400314500730091,0.2325058968886892,0.1345613838032124,0.0979445130854768,0.16601145681231047,0.13411209704593957,0.6869594518701562,0.03347186341682579,UPMC_c005_v001_r001_reg003
10135.0,0.40601874691662554,0.23976319684262457,0.15638875185002465,0.0833744449925999,0.04568327577701036,0.18135175135668474,0.49422792303897384,0.048939319190922544,UPMC_c005_v001_r001_reg004
10206.0,0.11610817166372722,0.31716637272192827,0.07544581618655692,0.24172055653537136,0.31824417009602196,0.07289829512051735,0.7628845776993926,0.062414266117969824,UPMC_c005_v001_r001_reg005
10545.0,0.4100521574205785,0.16197249881460407,0.08221906116642959,0.0797534376481745,0.08165007112375533,0.11408250355618776,0.3921289710763395,0.06543385490753911,UPMC_c005_v001_r001_reg006
5038.0,0.30428741564112743,0.13656212782850338,0.0591504565303692,0.07741167129813419,0.056173084557364035,0.14033346566097657,0.4239777689559349,0.11988884477967447,UPMC_c005_v001_r001_reg011
8484.0,0.6633663366336634,0.10384252710985384,0.06034889203206035,0.0434936350777935,0.004832626119754832,0.09005186232909006,0.24398868458274398,0.05917020273455917,UPMC_c005_v001_r001_reg010
7307.0,0.44710551525934034,0.09771452032297796,0.038866840016422606,0.05884768030655536,0.06623785411249487,0.1976187217736417,0.3885315450937457,0.07540714383467907,UPMC_c005_v001_r001_reg009
4068.0,0.3500491642084562,0.13544739429695182,0.04375614552605703,0.0916912487708948,0.04375614552605703,0.13077679449360866,0.3380039331366765,0.11701081612586037,UPMC_c005_v001_r001_reg008
5216.0,0.1526073619631902,0.2751150306748466,0.08857361963190184,0.18654141104294478,0.20245398773006135,0.1273006134969325,0.678680981595092,0.0910659509202454,UPMC_c005_v001_r001_reg007
6335.0,0.2602999210734017,0.19273875295974743,0.07056037884767166,0.12217837411207577,0.05430149960536701,0.16842936069455405,0.5368587213891082,0.1063930544593528,UPMC_c005_v001_r001_reg012
8259.0,0.4493280058118416,0.16575856641239858,0.10860879041046131,0.05714977600193728,0.01925172539048311,0.1301610364450902,0.40610243370868143,0.08427170359607701,UPMC_c005_v001_r001_reg013
2068.0,0.48549323017408125,0.08413926499032882,0.05125725338491296,0.03288201160541586,0.006769825918762089,0.19342359767891681,0.34381044487427465,0.09864603481624758,UPMC_c005_v001_r001_reg014
2272.0,0.3714788732394366,0.08362676056338028,0.05413732394366197,0.02948943661971831,0.003961267605633803,0.0880281690140845,0.19058098591549297,0.12147887323943662,UPMC_c005_v001_r001_reg016
2199.0,0.4552069122328331,0.048658481127785355,0.02773988176443838,0.020918599363346977,0.004547521600727604,0.08594815825375171,0.15097771714415645,0.1077762619372442,UPMC_c005_v001_r001_reg017
10355.0,0.23293095123128923,0.2680830516658619,0.1465958474167069,0.121487204249155,0.05321100917431193,0.21255432158377596,0.6655721873491067,0.05253500724287784,UPMC_c005_v001_r001_reg023
9738.0,0.5352228383651674,0.11891558841651263,0.06572191415074964,0.05319367426576299,0.033785171493119735,0.13883754364345863,0.38755391250770177,0.028547956459231874,UPMC_c005_v001_r001_reg022
10408.0,0.47050345887778633,0.15949269792467333,0.06072252113758647,0.09877017678708686,0.013739431206764028,0.21377786318216757,0.4536894696387394,0.04141045349730976,UPMC_c005_v001_r001_reg021
4855.0,0.41318228630278064,0.06838311019567456,0.03398558187435633,0.034397528321318226,0.0037075180226570545,0.20247167868177138,0.38516992790937177,0.05314109165808445,UPMC_c005_v001_r001_reg020
4208.0,0.4458174904942966,0.07770912547528518,0.036596958174904944,0.041112167300380226,0.0817490494296578,0.08602661596958175,0.436074144486692,0.042538022813688216,UPMC_c005_v001_r001_reg019
1065.0,0.29295774647887324,0.19906103286384977,0.06666666666666667,0.1323943661971831,0.023474178403755867,0.12300469483568074,0.3530516431924883,0.09483568075117371,UPMC_c005_v001_r001_reg018
2843.0,0.30671825536405206,0.11079845233907844,0.03236018290538164,0.0784382694336968,0.07879001055223356,0.10481885332395358,0.3464650017587056,0.14984171649665845,UPMC_c005_v001_r001_reg024
5759.0,0.3151588817503039,0.09255079006772009,0.06320541760722348,0.029345372460496615,0.010939399201250217,0.253342594200382,0.38791456850147593,0.12380621635700642,UPMC_c005_v001_r001_reg025
2167.0,0.41116751269035534,0.0692201199815413,0.03553299492385787,0.03368712505768343,0.01430549146285187,0.10890632210429164,0.22611905860636825,0.1430549146285187,UPMC_c005_v001_r001_reg026
6781.0,0.31942191417195104,0.2568942633829819,0.11399498599026692,0.14289927739271494,0.04689573809172688,0.1504202919923315,0.48680135673204544,0.0912844713169149,UPMC_c005_v001_r001_reg027
1673.0,0.42857142857142855,0.15540944411237298,0.04781829049611477,0.10759115361625822,0.06096832038254633,0.12671846981470414,0.3598326359832636,0.04363419007770472,UPMC_c005_v001_r001_reg028
5156.0,0.4520946470131885,0.167377812257564,0.11268425135764158,0.054693560899922423,0.005624515128006206,0.20364623739332816,0.39798293250581845,0.10764158262218775,UPMC_c005_v001_r001_reg033
11909.0,0.33378117390209083,0.19136787303719877,0.08632126962801243,0.10504660340918633,0.1639936182718952,0.09253505751952305,0.5129733814761944,0.053824838357544716,UPMC_c005_v001_r001_reg032
6753.0,0.1694061898415519,0.23767214571301643,0.06471197986080261,0.17296016585221383,0.23174885236191323,0.1286835480527173,0.6487487042795794,0.09847475196209092,UPMC_c005_v001_r001_reg031
10413.0,0.11351195620858542,0.3611831364640353,0.10266013636800153,0.2585230000960338,0.16671468356861616,0.11245558436569672,0.7374435801402094,0.08441371362719677,UPMC_c005_v001_r001_reg030
5407.0,0.2452376548918069,0.23710005548363233,0.10264471980765674,0.1344553356759756,0.1707046421305715,0.12058442759385982,0.5994081745884964,0.07212872202700203,UPMC_c005_v001_r001_reg035
8717.0,0.5765745095789836,0.08213835034989102,0.03843065274750487,0.043707697602386145,0.009980497877710222,0.17540438224159688,0.29574394860617187,0.03430079155672823,UPMC_c005_v001_r001_reg036
7609.0,0.703114732553555,0.045735313444605075,0.029438822447102116,0.016296490997502956,0.013536601393087133,0.10264160862136944,0.18701537652779604,0.056512025233276385,UPMC_c005_v001_r001_reg037
15846.0,0.41884387227060454,0.23911397198031048,0.14009844755774328,0.09901552442256721,0.13807901047582985,0.10223400227186671,0.5280196895115487,0.019752618957465606,UPMC_c005_v001_r001_reg046
9423.0,0.6772789981959036,0.07163323782234957,0.01666136050090205,0.054971877321447524,0.0061551522869574445,0.12575612862145813,0.24079380239838694,0.04393505253104107,UPMC_c005_v001_r001_reg045
6654.0,0.5770964833183048,0.056807935076645624,0.029005109708446046,0.027802825368199578,0.0036068530207394047,0.13270213405470394,0.21746318004207996,0.15419296663660956,UPMC_c005_v001_r001_reg044
5927.0,0.5442888476463641,0.12873291715876498,0.06917496203813059,0.05955795512063439,0.020752488611439177,0.1378437658174456,0.3409819470221022,0.06580057364602666,UPMC_c005_v001_r001_reg043
12554.0,0.4602517126015613,0.1949976103234029,0.08961287239126972,0.10538473793213318,0.17468535924804843,0.10992512346662418,0.5020710530508204,0.01123148000637247,UPMC_c005_v001_r001_reg042
10374.0,0.7283593599383074,0.06246385193753615,0.025255446308077887,0.03720840562945826,0.008579140158087526,0.10526315789473684,0.19037979564295354,0.04173896279159437,UPMC_c005_v001_r001_reg041
5607.0,0.3135366506153023,0.2314963438558944,0.12698412698412698,0.10451221687176743,0.014267879436418763,0.19225967540574282,0.46352773319065455,0.15712502229356162,UPMC_c005_v001_r001_reg047
4283.0,0.5799673126313332,0.04062572962876489,0.01844501517627831,0.022180714452486573,0.011440579033387813,0.10459957973383142,0.17441045995797338,0.1578332944197992,UPMC_c005_v001_r001_reg048
4188.0,0.2027220630372493,0.2036771728748806,0.11843361986628462,0.08524355300859598,0.035577841451766956,0.1714422158548233,0.5594555873925502,0.14875835721107927,UPMC_c005_v001_r001_reg049
16079.0,0.16437589402326017,0.3722868337583183,0.10554138938988743,0.2667454443684309,0.1780583369612538,0.11219603209154798,0.7134772062939237,0.09695876609241869,UPMC_c005_v001_r001_reg050
9046.0,0.5422286093300906,0.04985629007296043,0.01702409904930356,0.032832191023656865,0.007959319036038028,0.11905814724740217,0.3086447048419191,0.11496794163166041,UPMC_c005_v001_r001_reg051
13448.0,0.1910321237358715,0.3642177275431291,0.09280190362879238,0.2714158239143367,0.22159428911362283,0.1270820939916716,0.7221148126115408,0.03680844735276621,UPMC_c005_v001_r001_reg052
7386.0,0.4033306255077173,0.15434606011372867,0.057676685621445976,0.0966693744922827,0.050094773896561064,0.13417275927430272,0.4620904413755754,0.0628215542919036,UPMC_c005_v001_r001_reg058
6851.0,0.5368559334403736,0.09181141439205956,0.04918989928477595,0.04262151510728361,0.028171069916800465,0.15749525616698293,0.3243322142752883,0.04875200700627646,UPMC_c005_v001_r001_reg057
7072.0,0.3696266968325792,0.2345871040723982,0.09700226244343892,0.1375848416289593,0.18721719457013575,0.08300339366515837,0.5281391402714932,0.03294683257918552,UPMC_c005_v001_r001_reg056
9380.0,0.5071428571428571,0.16481876332622603,0.0861407249466951,0.07867803837953091,0.024200426439232408,0.19946695095948827,0.40501066098081023,0.01993603411513859,UPMC_c005_v001_r001_reg055
11158.0,0.4110055565513533,0.21222441297723607,0.07483419967736153,0.13739021329987453,0.169116329091235,0.09661229611041405,0.4955189101989604,0.02339128876142678,UPMC_c005_v001_r001_reg054
4738.0,0.32355424229632757,0.1713803292528493,0.12579147319544112,0.045588856057408186,0.012241452089489235,0.12558041367665682,0.3826509075559308,0.13043478260869565,UPMC_c005_v001_r001_reg059
4250.0,0.28211764705882353,0.18635294117647058,0.11058823529411765,0.07576470588235294,0.0691764705882353,0.13388235294117648,0.4167058823529412,0.056705882352941175,UPMC_c005_v001_r001_reg060
2937.0,0.5117466802860061,0.08852570650323459,0.05209397344228805,0.03643173306094655,0.009533537623425264,0.12393598910452842,0.23118828736806266,0.10248552945182159,UPMC_c005_v001_r001_reg061
4123.0,0.32549114722289596,0.1370361387339316,0.09362114964831433,0.04341498908561727,0.12830463254911473,0.13267038564152317,0.4212951734174145,0.02352655833131215,UPMC_c005_v001_r001_reg063
4615.0,0.27453954496208016,0.13867822318526543,0.08775731310942579,0.050920910075839654,0.05352112676056338,0.09859154929577464,0.4229685807150596,0.10249187432286024,UPMC_c005_v001_r001_reg064
15916.0,0.5845061573259613,0.13068610203568737,0.07828600150791656,0.0524001005277708,0.10819301331992963,0.06829605428499623,0.3168509675797939,0.03355114350339281,UPMC_c006_v001_r001_reg022
16325.0,0.20079632465543645,0.3026646248085758,0.115895865237366,0.1867687595712098,0.22339969372128637,0.168208269525268,0.7101990811638591,0.05341500765696784,UPMC_c006_v001_r001_reg021
16839.0,0.5583466951719224,0.15048399548666785,0.07233208622839836,0.0781519092582695,0.04839954866678544,0.1460894352396223,0.3544747312785795,0.034800166280658,UPMC_c006_v001_r001_reg020
19826.0,0.14859275698577626,0.3562493695147786,0.06203974578835872,0.29420962372641984,0.22984969232321195,0.09618682538081308,0.7485624936951478,0.05472611721981237,UPMC_c006_v001_r001_reg019
7724.0,0.41273951320559293,0.22578974624546866,0.13891765924391508,0.0868720870015536,0.026540652511651993,0.14875712066286897,0.4752718798549974,0.05450543759709995,UPMC_c006_v001_r001_reg018
13392.0,0.19474313022700118,0.2999551971326165,0.16009557945041816,0.13985961768219832,0.04532556750298686,0.17585125448028674,0.6841397849462365,0.07601553166069296,UPMC_c006_v001_r001_reg017
8770.0,0.5370581527936146,0.17765108323831244,0.09076396807297606,0.08688711516533637,0.03500570125427594,0.10467502850627138,0.3354618015963512,0.02896237172177879,UPMC_c006_v001_r001_reg016
6294.0,0.5697489672704162,0.1325071496663489,0.09517000317762948,0.037337146488719414,0.007467429297743883,0.13171274229424848,0.28995869081665077,0.0959644105497299,UPMC_c006_v001_r001_reg015
4494.0,0.45549621717846017,0.20093457943925233,0.08188696039163329,0.11904761904761904,0.09813084112149532,0.09234534935469516,0.43302180685358255,0.035603026257231864,UPMC_c006_v001_r001_reg014
12900.0,0.32209302325581396,0.2313953488372093,0.09635658914728683,0.1350387596899225,0.07813953488372093,0.20488372093023255,0.5497674418604651,0.08333333333333333,UPMC_c006_v001_r001_reg013
6328.0,0.32616940581542353,0.21238938053097345,0.07948798988621998,0.13290139064475348,0.009165613147914033,0.17430467762326168,0.42130214917825537,0.11804677623261695,UPMC_c006_v001_r001_reg012
13146.0,0.6401947360413814,0.08694659972615244,0.03780617678381257,0.049140422942339876,0.018865054008823975,0.12962117754450023,0.26700136923779094,0.04777118515137684,UPMC_c006_v001_r001_reg023
15677.0,0.561778401479875,0.18549467372584041,0.13905721757989412,0.04643745614594629,0.009057855457038974,0.15411111819863493,0.3659501180072718,0.035848695541238755,UPMC_c006_v001_r001_reg024
16708.0,0.49054345223844864,0.21402920756523822,0.1368206847019392,0.07720852286329902,0.029925784055542255,0.10904955709839598,0.432726837443141,0.04315298060809193,UPMC_c006_v001_r001_reg025
17026.0,0.7479149536003759,0.12375190884529542,0.09479619405614942,0.028955714789146013,0.011335604369787384,0.06736755550334782,0.2074474333372489,0.008868788911077176,UPMC_c006_v001_r001_reg026
10792.0,0.4798925129725723,0.19125277983691624,0.11239807264640475,0.07885470719051149,0.018995552260934027,0.1337101556708673,0.40224240177909565,0.06921793921423276,UPMC_c006_v001_r001_reg027
5570.0,0.5403949730700179,0.10107719928186715,0.05745062836624776,0.04362657091561939,0.01615798922800718,0.09874326750448834,0.3402154398563734,0.06552962298025135,UPMC_c006_v001_r001_reg028
8643.0,0.28161517991438156,0.29665625361564274,0.11627906976744186,0.18037718384820087,0.03702418141848895,0.16510470901307417,0.5349994214971653,0.08816383200277682,UPMC_c006_v001_r001_reg029
11620.0,0.5172117039586919,0.17796901893287437,0.08597246127366609,0.09199655765920826,0.11024096385542169,0.086144578313253,0.4051635111876076,0.030120481927710843,UPMC_c006_v001_r001_reg030
14965.0,0.547076511861009,0.14507183427998663,0.06588706982960241,0.07918476445038423,0.008085532910123622,0.1343802205145339,0.3145339124624123,0.041897761443367855,UPMC_c006_v001_r001_reg031
15198.0,0.4565732333201737,0.1862087116725885,0.10659297275957363,0.07961573891301486,0.044808527437820767,0.11225161205421766,0.39413080668509015,0.05191472562179234,UPMC_c006_v001_r001_reg032
15201.0,0.35267416617327807,0.20294717452799158,0.07966581145977239,0.1232813630682192,0.13097822511676863,0.12512334714821394,0.4904282612985988,0.055325307545556215,UPMC_c006_v001_r001_reg033
11765.0,0.3921801954951126,0.1568210794730132,0.051933701657458566,0.10488737781555461,0.09655758606034849,0.09936251593710158,0.43212919677008077,0.04385890352741181,UPMC_c006_v001_r001_reg044
6471.0,0.5027043733580591,0.10740225622005872,0.042497295626641944,0.06490496059341679,0.09612115592644105,0.09596662030598054,0.31540720135991346,0.013908205841446454,UPMC_c006_v001_r001_reg043
3953.0,0.6521629142423476,0.09967113584619276,0.08449279028585883,0.015178345560333924,0.018719959524411838,0.1001770806982039,0.2825701998482165,0.01593726283835062,UPMC_c006_v001_r001_reg042
11971.0,0.19446996909197226,0.30323281263052376,0.16523264556010359,0.13800016707042018,0.12981371648149695,0.20324116615153287,0.6805613566118118,0.04435719655834935,UPMC_c006_v001_r001_reg041
6953.0,0.3805551560477492,0.17647058823529413,0.06141233999712355,0.11505824823817057,0.00891701423845822,0.16295124406730907,0.36789874874155043,0.18840788149000431,UPMC_c006_v001_r001_reg040
13104.0,0.4823717948717949,0.1707875457875458,0.07898351648351648,0.09180402930402931,0.018925518925518924,0.19024725274725274,0.4075091575091575,0.03418803418803419,UPMC_c006_v001_r001_reg039
12787.0,0.2938140298740909,0.19801360757018846,0.06944553061703293,0.12856807695315556,0.26573864080706966,0.09126456557441151,0.5917728943458199,0.049972628450770315,UPMC_c006_v001_r001_reg038
11407.0,0.43674936442535284,0.1844481458753397,0.11124747961777856,0.07320066625756115,0.06574910142894713,0.13386517050933638,0.4307004470938897,0.026387306040150785,UPMC_c006_v001_r001_reg037
18097.0,0.40039785599823174,0.2657346521522904,0.15654528374868762,0.10918936840360281,0.06741448858926893,0.10432668398077029,0.509421451069238,0.03652539094877604,UPMC_c006_v001_r001_reg036
9275.0,0.29390835579514824,0.1663611859838275,0.057897574123989215,0.10846361185983827,0.017681940700808627,0.2612398921832884,0.49455525606469003,0.10684636118598383,UPMC_c006_v001_r001_reg035
17968.0,0.41123107747105964,0.25523152270703475,0.1659060552092609,0.08932546749777381,0.020313891362422083,0.18471727515583258,0.5168633125556545,0.030109082813891363,UPMC_c006_v001_r001_reg034
16801.0,0.25617522766501993,0.35878816737098984,0.08499494077733469,0.2737932265936551,0.19189333968216177,0.10106541277304923,0.6681149931551693,0.04231890958871496,UPMC_c006_v001_r001_reg045
16723.0,0.4611612748908689,0.2231059020510674,0.08981642049871434,0.13328948155235304,0.15128864438198888,0.09113197392812294,0.48454224720444894,0.030078335226932967,UPMC_c006_v001_r001_reg046
7637.0,0.6198769150189866,0.10095587272489197,0.060756841691763784,0.04019903103312819,0.013617912792981537,0.08249312557286893,0.22089825847846012,0.06376849548251931,UPMC_c006_v001_r001_reg047
12370.0,0.42926434923201295,0.21018593371059013,0.14090541632983022,0.06928051738075991,0.013985448666127729,0.18593371059013744,0.46079223928860147,0.06184316895715441,UPMC_c006_v001_r001_reg048
5852.0,0.4278879015721121,0.07706766917293233,0.01572112098427888,0.061346548188653455,0.0063226247436773755,0.11483253588516747,0.21514012303485988,0.18557758031442242,UPMC_c006_v001_r001_reg049
6391.0,0.40932561414489127,0.10655609450790174,0.03442340791738382,0.07213268659051791,0.004224690971678924,0.1832264121420748,0.38663745892661555,0.058519793459552494,UPMC_c006_v001_r001_reg050
7368.0,0.26004343105320304,0.04818132464712269,0.024429967426710098,0.023751357220412595,0.005971769815418024,0.18037459283387622,0.26520086862106407,0.15540173724212814,UPMC_c006_v001_r001_reg051
9764.0,0.3247644408029496,0.104362965997542,0.05161818926669398,0.052744776730848014,0.0035845964768537486,0.16263826300696435,0.38293732077017617,0.1177795985251946,UPMC_c006_v001_r001_reg053
13897.0,0.3298553644671512,0.21342735842268115,0.0817442613513708,0.13168309707131035,0.16528747211628408,0.17730445419874794,0.5803410808088076,0.05152191120385695,UPMC_c006_v001_r001_reg054
9002.0,0.47556098644745615,0.09064652299489002,0.02710508775827594,0.06354143523661408,0.004887802710508776,0.10530993112641635,0.290268829149078,0.08420351033103755,UPMC_c006_v001_r001_reg055
10512.0,0.5548896499238964,0.07286910197869102,0.023116438356164382,0.04975266362252664,0.005898021308980213,0.08409436834094368,0.23430365296803654,0.11510654490106545,UPMC_c006_v001_r001_reg066
14836.0,0.4857778376921003,0.16992450795362632,0.0971286060932866,0.07279590186033971,0.07663790779185764,0.14667026152601778,0.41042059854408197,0.03781342679967646,UPMC_c006_v001_r001_reg065
11383.0,0.6412193622067996,0.09417552490556093,0.04181674426776772,0.0523587806377932,0.011596240007028025,0.10234560309233066,0.24246683651058595,0.08741105156812791,UPMC_c006_v001_r001_reg064
7677.0,0.441839260127654,0.1477139507620164,0.10186270678650515,0.04585124397551127,0.02631236159958317,0.13677217663149668,0.34987625374495246,0.04233424514784421,UPMC_c006_v001_r001_reg063
10536.0,0.48367501898253606,0.12015945330296128,0.06397114654517844,0.05618830675778284,0.027904328018223234,0.1442672741078208,0.3130220197418375,0.0954821564160972,UPMC_c006_v001_r001_reg062
5905.0,0.5920406435224386,0.06790855207451313,0.021845893310753598,0.04606265876375953,0.01100762066045724,0.08044030482641829,0.1896697713801863,0.12023708721422523,UPMC_c006_v001_r001_reg061
6901.0,0.5668743660339082,0.036951166497609045,0.019272569192870598,0.017678597304738444,0.004202289523257499,0.08955223880597014,0.13476307781480945,0.09607303289378351,UPMC_c006_v001_r001_reg058
11128.0,0.308411214953271,0.21693026599568654,0.0656901509705248,0.15124011502516174,0.017882818116462976,0.14270309130122213,0.49065420560747663,0.1387491013659238,UPMC_c006_v001_r001_reg056
13174.0,0.44124791255503265,0.2648398360406862,0.1827083649612874,0.08213147107939882,0.05814483072718992,0.11932594504326705,0.49073933505389405,0.03028692879914984,UPMC_c007_v001_r001_reg001
4235.0,0.5334120425029516,0.05289256198347107,0.01629279811097993,0.03659976387249114,0.005430932703659976,0.09138134592680047,0.2899645808736718,0.050531286894923255,UPMC_c007_v001_r001_reg002
2037.0,0.2773686794305351,0.1173294059891998,0.06872852233676977,0.048600883652430045,0.007854688267059401,0.11978399607265587,0.4521354933726068,0.062346588119784,UPMC_c007_v001_r001_reg003
3177.0,0.6008813345923828,0.059175322631413285,0.029902423670129054,0.02927289896128423,0.011960969468051622,0.08498583569405099,0.18098835379288636,0.05067673906200818,UPMC_c007_v001_r001_reg004
2056.0,0.6425097276264592,0.04377431906614786,0.028696498054474707,0.015077821011673152,0.007295719844357977,0.07149805447470817,0.14396887159533073,0.04182879377431906,UPMC_c007_v001_r001_reg005
1631.0,0.6198651134273452,0.08522378908645004,0.04230533415082771,0.04291845493562232,0.0061312078479460455,0.09809932556713673,0.2023298589822195,0.026364193746167996,UPMC_c007_v001_r001_reg006
9238.0,0.19062567655336654,0.3161939813812514,0.08161939813812513,0.23457458324312622,0.2514613552717038,0.09320199177311106,0.6960381034856029,0.06408313487767915,UPMC_c007_v001_r001_reg007
5913.0,0.4794520547945205,0.16032470826991374,0.09944190766108574,0.060882800608828,0.02300016911889058,0.15643497378657195,0.37172332149501097,0.06443429731100964,UPMC_c007_v001_r001_reg008
5398.0,0.36365320489070024,0.16450537236013338,0.1018895887365691,0.06261578362356428,0.020748425342719527,0.11559836976658021,0.3619859207113746,0.07113745831789552,UPMC_c007_v001_r001_reg009
4399.0,0.4039554444191862,0.06933393953171176,0.018640600136394635,0.050693339395317116,0.006137758581495794,0.13593998636053647,0.3875880882018641,0.09911343487156171,UPMC_c007_v001_r001_reg010
9182.0,0.22598562404704858,0.3381616205619691,0.10683946852537574,0.23132215203659334,0.16499673273796558,0.112284905249401,0.6449575255935526,0.08418645175343062,UPMC_c007_v001_r001_reg011
4805.0,0.3452653485952133,0.11592091571279917,0.038085327783558796,0.07783558792924038,0.046826222684703434,0.13735691987513007,0.3964620187304891,0.09573361082206035,UPMC_c007_v001_r001_reg021
2979.0,0.6132930513595166,0.07620006713662303,0.059415911379657606,0.016784155756965426,0.00872776099362202,0.07854984894259819,0.17186975495132595,0.017119838872104734,UPMC_c007_v001_r001_reg019
2754.0,0.41466957153231665,0.14451706608569354,0.05591866376180102,0.08859840232389252,0.02214960058097313,0.14996368917937544,0.355119825708061,0.09658678286129267,UPMC_c007_v001_r001_reg018
2052.0,0.4951267056530214,0.11159844054580896,0.03752436647173489,0.07407407407407407,0.008771929824561403,0.07992202729044834,0.2149122807017544,0.10185185185185185,UPMC_c007_v001_r001_reg017
3835.0,0.3176010430247718,0.2088657105606258,0.13428943937418514,0.07457627118644068,0.020860495436766623,0.11707953063885267,0.40990873533246414,0.17366362451108214,UPMC_c007_v001_r001_reg015
9643.0,0.4623042621590791,0.17173078917349371,0.09519858965052369,0.07653219952297002,0.08275432956548792,0.16955304365861246,0.4628227729959556,0.026444052680701026,UPMC_c007_v001_r001_reg014
5405.0,0.6588344125809436,0.019796484736355226,0.01036077705827937,0.009435707678075856,0.007955596669750232,0.05106382978723404,0.27715078630897316,0.02497687326549491,UPMC_c007_v001_r001_reg013
8863.0,0.1819925533115198,0.25499266614013316,0.10041746586934447,0.15457520027078867,0.13415322125691076,0.17962315243145663,0.6964910301252397,0.07266162698860432,UPMC_c007_v001_r001_reg012
7830.0,0.6130268199233716,0.04482758620689655,0.025159642401021712,0.01966794380587484,0.018901660280970626,0.07445721583652617,0.15185185185185185,0.07662835249042145,UPMC_c007_v001_r001_reg024
5898.0,0.33384198033231605,0.13852153272295695,0.058833502882332994,0.07968802984062394,0.019498134961003732,0.10427263479145472,0.49457443201085116,0.1102068497795863,UPMC_c007_v001_r001_reg025
6816.0,0.4080105633802817,0.12470657276995305,0.05545774647887324,0.06924882629107981,0.0636737089201878,0.13732394366197184,0.3683978873239437,0.10401995305164319,UPMC_c007_v001_r001_reg026
6864.0,0.3732517482517482,0.20993589743589744,0.14277389277389277,0.06716200466200466,0.040501165501165504,0.1743881118881119,0.48455710955710957,0.02768065268065268,UPMC_c007_v001_r001_reg027
3462.0,0.2559214326978625,0.10716348931253611,0.03755054881571346,0.06961294049682265,0.18919699595609474,0.08347775852108608,0.43558636626227615,0.11554015020219527,UPMC_c007_v001_r001_reg029
6727.0,0.45161290322580644,0.16173628660621375,0.07403002824438829,0.08770625836182548,0.054853575144938306,0.12115356027947079,0.38769139289430654,0.07313810019325108,UPMC_c007_v001_r001_reg031
7163.0,0.52994555353902,0.10330866955186374,0.04188189306156638,0.06142677649029736,0.05612173670249895,0.13723300293173252,0.33100656149657964,0.042440318302387266,UPMC_c007_v001_r001_reg032
4553.0,0.4607950801669229,0.05600702833296727,0.021524269712277617,0.034482758620689655,0.009224687019547552,0.09861629694706786,0.18185811552822315,0.21590160333845815,UPMC_c007_v001_r001_reg033
8020.0,0.4534912718204489,0.07231920199501247,0.025187032418952617,0.04713216957605985,0.007231920199501247,0.1087281795511222,0.24600997506234415,0.0697007481296758,UPMC_c007_v001_r001_reg043
8418.0,0.4057971014492754,0.1733190781658351,0.09265858873841767,0.08066048942741744,0.015918270373010215,0.16987407935376575,0.4332382988833452,0.08612497030173438,UPMC_c007_v001_r001_reg042
5560.0,0.20161870503597124,0.15467625899280577,0.06241007194244604,0.09226618705035972,0.026079136690647483,0.31780575539568345,0.5415467625899281,0.11007194244604317,UPMC_c007_v001_r001_reg041
2965.0,0.3075885328836425,0.163575042158516,0.05801011804384486,0.10556492411467117,0.040134907251264756,0.16661045531197302,0.44721753794266444,0.10556492411467117,UPMC_c007_v001_r001_reg040
